AvgSpotLen	BioSample	DATASTORE_filetype	Experiment	LoadDate	MBases	MBytes	Run	SRA_Sample	Sample_Name	disease	Assay_Type	BioProject	Center_Name	Consent	DATASTORE_provider	InsertSize	Instrument	LibraryLayout	LibrarySelection	LibrarySource	Organism	Platform	ReleaseDate	SRA_Study	source_name
101	SAMN06017247	sra	SRX2348316	2016-11-15	2036	928	SRR5020509	SRS1798587	GSM2391310	NSCLC	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06017248	sra	SRX2348317	2016-11-15	2279	1136	SRR5020510	SRS1798588	GSM2391311	NSCLC	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06017249	sra	SRX2348318	2016-11-15	2446	1196	SRR5020511	SRS1798589	GSM2391312	NSCLC	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06017251	sra	SRX2348319	2016-11-15	2113	1034	SRR5020512	SRS1798591	GSM2391313	NSCLC	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06017250	sra	SRX2348320	2016-11-15	2086	1004	SRR5020513	SRS1798599	GSM2391314	NSCLC	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06017241	sra	SRX2348321	2016-11-15	2344	1136	SRR5020514	SRS1798592	GSM2391315	NSCLC	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06017242	sra	SRX2348322	2016-11-15	1837	913	SRR5020515	SRS1798593	GSM2391316	NSCLC	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06017244	sra	SRX2348323	2016-11-15	2277	1047	SRR5020516	SRS1798594	GSM2391317	NSCLC	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06017243	sra	SRX2348324	2016-11-15	1605	749	SRR5020517	SRS1798601	GSM2391318	NSCLC	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06017245	sra	SRX2348325	2016-11-15	2292	1127	SRR5020518	SRS1798595	GSM2391319	NSCLC	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06017246	sra	SRX2348326	2016-11-15	1875	863	SRR5020519	SRS1798597	GSM2391320	NSCLC	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06017238	sra	SRX2348327	2016-11-15	2564	1256	SRR5020520	SRS1798596	GSM2391321	NSCLC	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06017239	sra	SRX2348328	2016-11-15	1588	785	SRR5020521	SRS1798598	GSM2391322	NSCLC	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06017240	sra	SRX2348329	2016-11-15	1784	882	SRR5020522	SRS1798608	GSM2391323	NSCLC	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06017237	sra	SRX2348330	2016-11-15	1923	947	SRR5020523	SRS1798600	GSM2391324	NSCLC	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06017236	sra	SRX2348331	2016-11-15	2209	1081	SRR5020524	SRS1798602	GSM2391325	NSCLC	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06017086	sra	SRX2348332	2016-11-15	1488	767	SRR5020525	SRS1798603	GSM2391326	NSCLC	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06017078	sra	SRX2348333	2016-11-15	1401	726	SRR5020526	SRS1798604	GSM2391327	NSCLC	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06017085	sra	SRX2348334	2016-11-15	1533	803	SRR5020527	SRS1798606	GSM2391328	NSCLC	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06017085	contigs sra	SRX2348334	2016-11-15	975	448	SRR5020528	SRS1798606	GSM2391328	NSCLC	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06017232	sra	SRX2348335	2016-11-15	1486	764	SRR5020529	SRS1798605	GSM2391329	NSCLC	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06017232	sra	SRX2348335	2016-11-15	1302	592	SRR5020530	SRS1798605	GSM2391329	NSCLC	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06017231	sra	SRX2348336	2016-11-15	1379	697	SRR5020531	SRS1798607	GSM2391330	NSCLC	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06017231	sra	SRX2348336	2016-11-15	1554	706	SRR5020532	SRS1798607	GSM2391330	NSCLC	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06017230	sra	SRX2348337	2016-11-15	1972	1002	SRR5020533	SRS1798609	GSM2391331	NSCLC	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06017229	sra	SRX2348338	2016-11-15	1407	727	SRR5020534	SRS1798620	GSM2391332	NSCLC	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06017228	sra	SRX2348339	2016-11-15	1319	667	SRR5020535	SRS1798610	GSM2391333	NSCLC	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06017228	sra	SRX2348339	2016-11-15	1869	884	SRR5020536	SRS1798610	GSM2391333	NSCLC	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06017227	sra	SRX2348340	2016-11-15	1781	898	SRR5020537	SRS1798611	GSM2391334	NSCLC	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06017227	sra	SRX2348340	2016-11-15	1296	589	SRR5020538	SRS1798611	GSM2391334	NSCLC	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06017226	sra	SRX2348341	2016-11-15	1360	704	SRR5020539	SRS1798612	GSM2391335	NSCLC	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06017225	sra	SRX2348342	2016-11-15	1405	712	SRR5020540	SRS1798613	GSM2391336	NSCLC	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06017224	sra	SRX2348343	2016-11-15	1461	733	SRR5020541	SRS1798616	GSM2391337	NSCLC	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06017218	sra	SRX2348344	2016-11-15	1622	820	SRR5020542	SRS1798614	GSM2391338	NSCLC	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06017223	sra	SRX2348345	2016-11-15	1489	740	SRR5020543	SRS1798615	GSM2391339	NSCLC	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06017222	sra	SRX2348346	2016-11-15	2352	1186	SRR5020544	SRS1798617	GSM2391340	NSCLC	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06017221	sra	SRX2348347	2016-11-15	1429	749	SRR5020545	SRS1798618	GSM2391341	NSCLC	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06017220	contigs sra	SRX2348348	2016-11-15	859	458	SRR5020546	SRS1798619	GSM2391342	NSCLC	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06017219	sra	SRX2348349	2016-11-15	1161	624	SRR5020547	SRS1798621	GSM2391343	NSCLC	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06017217	sra	SRX2348350	2016-11-15	2287	1282	SRR5020548	SRS1798623	GSM2391344	NSCLC	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06017217	sra	SRX2348350	2016-11-15	1943	949	SRR5020549	SRS1798623	GSM2391344	NSCLC	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06017216	sra	SRX2348351	2016-11-15	1099	584	SRR5020550	SRS1798622	GSM2391345	NSCLC	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06017215	sra	SRX2348352	2016-11-15	1111	578	SRR5020551	SRS1798624	GSM2391346	NSCLC	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06017214	sra	SRX2348353	2016-11-15	1156	612	SRR5020552	SRS1798625	GSM2391347	NSCLC	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06017213	sra	SRX2348354	2016-11-15	959	509	SRR5020553	SRS1798627	GSM2391348	NSCLC	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06017213	contigs sra	SRX2348354	2016-11-15	789	362	SRR5020554	SRS1798627	GSM2391348	NSCLC	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06017212	sra	SRX2348355	2016-11-15	1654	886	SRR5020555	SRS1798626	GSM2391349	NSCLC	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06017211	sra	SRX2348356	2016-11-15	1915	1002	SRR5020556	SRS1798628	GSM2391350	NSCLC	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06017210	sra	SRX2348357	2016-11-15	1401	757	SRR5020557	SRS1798629	GSM2391351	NSCLC	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06017209	sra	SRX2348358	2016-11-15	977	521	SRR5020558	SRS1798630	GSM2391352	NSCLC	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06017208	contigs sra	SRX2348359	2016-11-15	806	426	SRR5020559	SRS1798635	GSM2391353	NSCLC	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06017207	sra	SRX2348360	2016-11-15	2019	1075	SRR5020560	SRS1798631	GSM2391354	NSCLC	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06017206	sra	SRX2348361	2016-11-15	1906	977	SRR5020561	SRS1798632	GSM2391355	NSCLC	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06017205	sra	SRX2348362	2016-11-15	1208	618	SRR5020562	SRS1798633	GSM2391356	NSCLC	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06017204	sra	SRX2348363	2016-11-15	1825	931	SRR5020563	SRS1798637	GSM2391357	NSCLC	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06017203	sra	SRX2348364	2016-11-15	1292	666	SRR5020564	SRS1798640	GSM2391358	NSCLC	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06017149	sra	SRX2348365	2016-11-15	1677	864	SRR5020565	SRS1798634	GSM2391359	NSCLC	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06017148	sra	SRX2348366	2016-11-15	1406	716	SRR5020566	SRS1798639	GSM2391360	NSCLC	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06017148	sra	SRX2348366	2016-11-15	1433	649	SRR5020567	SRS1798639	GSM2391360	NSCLC	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06017147	sra	SRX2348367	2016-11-15	2347	1259	SRR5020568	SRS1798636	GSM2391361	NSCLC	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06017147	sra	SRX2348367	2016-11-15	2040	1012	SRR5020569	SRS1798636	GSM2391361	NSCLC	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06017146	sra	SRX2348368	2016-11-15	1401	680	SRR5020570	SRS1798638	GSM2391362	NSCLC	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06017145	sra	SRX2348369	2016-11-15	2079	1003	SRR5020571	SRS1798641	GSM2391363	NSCLC	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06017145	sra	SRX2348369	2016-11-15	1668	763	SRR5020572	SRS1798641	GSM2391363	NSCLC	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06017144	sra	SRX2348370	2016-11-15	1837	891	SRR5020573	SRS1798642	GSM2391364	NSCLC	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06017143	sra	SRX2348371	2016-11-15	1858	913	SRR5020574	SRS1798643	GSM2391365	NSCLC	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06017142	sra	SRX2348372	2016-11-15	1071	549	SRR5020575	SRS1798644	GSM2391366	NSCLC	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06017141	sra	SRX2348373	2016-11-15	1822	875	SRR5020576	SRS1798645	GSM2391367	NSCLC	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06017141	sra	SRX2348373	2016-11-15	1110	505	SRR5020577	SRS1798645	GSM2391367	NSCLC	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06017140	sra	SRX2348374	2016-11-15	1133	569	SRR5020578	SRS1798652	GSM2391368	NSCLC	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06017139	sra	SRX2348375	2016-11-15	2241	1132	SRR5020579	SRS1798646	GSM2391369	NSCLC	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06017138	contigs sra	SRX2348376	2016-11-15	1013	496	SRR5020580	SRS1798647	GSM2391370	NSCLC	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06017138	contigs sra	SRX2348376	2016-11-15	850	386	SRR5020581	SRS1798647	GSM2391370	NSCLC	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06017137	sra	SRX2348377	2016-11-15	1495	732	SRR5020582	SRS1798648	GSM2391371	NSCLC	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06017136	sra	SRX2348378	2016-11-15	1393	673	SRR5020583	SRS1798650	GSM2391372	NSCLC	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06017135	sra	SRX2348379	2016-11-15	1398	685	SRR5020584	SRS1798649	GSM2391373	NSCLC	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06017134	sra	SRX2348380	2016-11-15	1369	656	SRR5020585	SRS1798651	GSM2391374	NSCLC	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06017134	sra	SRX2348380	2016-11-15	1142	531	SRR5020586	SRS1798651	GSM2391374	NSCLC	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06017133	sra	SRX2348381	2016-11-15	1444	693	SRR5020587	SRS1798653	GSM2391375	NSCLC	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06017133	contigs sra	SRX2348381	2016-11-15	803	370	SRR5020588	SRS1798653	GSM2391375	NSCLC	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06017132	sra	SRX2348382	2016-11-15	1801	871	SRR5020589	SRS1798654	GSM2391376	NSCLC	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06017132	contigs sra	SRX2348382	2016-11-15	1043	486	SRR5020590	SRS1798654	GSM2391376	NSCLC	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06017131	sra	SRX2348383	2016-11-15	1801	865	SRR5020591	SRS1798655	GSM2391377	NSCLC	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06017130	sra	SRX2348384	2016-11-15	1115	550	SRR5020592	SRS1798656	GSM2391378	NSCLC	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
